d (Mpc),y (Mpc)
-314.61561947973394,-146.05943586753625
-315.35478970133437,-145.26018308623284
-324.48147056586583,-151.05268917505012
-314.8270430618667,-145.36494094116148
-223.22000326814518,-99.63213060807789
-175.1691804994025,-79.00725382670713
-311.84881566134266,-144.0226428724366
-317.80194906464374,-147.66051433289684
-368.9224376497095,-172.0197331468151
-367.03868787608576,-170.93637082543637
-286.11858684985657,-135.6254027953137
-318.39293457652866,-151.43232342317322
-269.7344748960701,-128.27428588816952
-362.9504423035128,-171.519288827043
-278.7949088078203,-132.4466635677436
-266.99194370589066,-127.69473690014125
-279.1812474416046,-132.9168504047858
-319.682762877213,-153.83739649814453
-318.71025090268466,-153.63731479098064
-361.0713969449617,-174.06291718061595
-274.5279026045703,-131.4221996097335
-265.98066518781,-127.77060938178334
-269.6155592872539,-129.2301017955157
-322.8180679620668,-159.12856138902688
-324.62885797386883,-159.6671617078497
-329.32418664355896,-161.9471442217371
-319.6788581436169,-156.59403992517113
-328.8539221651451,-161.83469535272056
-321.9038536898679,-158.2846692526502
-320.64438359666065,-157.5203220582809
-261.53408586404174,-126.7617805699268
-324.6369163380138,-160.45930587545755
-322.279156331554,-159.70715184279538
-320.24541154455403,-158.80879718120664
-320.8202382968601,-158.65522787169496
-274.10020468733114,-136.17545784118823
-313.6135566546529,-155.09936904573632
-317.28534200344177,-157.63997389624268
-320.2509811773222,-161.3188532482415
-323.7764803654226,-170.0213699922849
-317.80217641479413,-167.22276248301247
-276.6575942191408,-142.54264495586858
-362.6528095107507,-188.7422574901349
-304.0919683322446,-157.313993369849
-363.0008779176989,-186.93190071734062
-305.01079999147487,-157.02802231057163
-329.15965162017744,-168.32947583313003
-306.3507769664632,-156.36178132362065
-319.21311307213193,-161.5423815276489
-273.9295620772465,-139.40941535629423
-276.1411318212016,-138.46867719009754
-274.7868932756924,-139.215813585651
-317.08152821127106,-156.46089632951148
-317.81807269209656,-157.3557787765463
-317.4949564213784,-157.4274767829426
-366.6186530253039,-179.05447385905003
-365.48581931514997,-179.5803218242206
-238.80776012225087,-119.2773143394227
-317.814362462937,-159.7031367142818
-261.37294789881764,-127.1381685874521
-279.5539883997981,-137.29013780545472
-319.9498003669124,-161.31926541315138
-322.1112448750258,-159.84004271889242
-323.56803105217307,-159.0170814661043
-318.03538028835385,-157.44426100967377
-322.97277002214184,-159.44359840575393
-318.196649449413,-162.31455721687243
-315.7212771076089,-159.4705465856685
-314.2781526146531,-158.7946218102791
-316.248770688655,-162.68059026810033
-319.1353423974421,-164.41017511369085
-321.3908143869171,-166.51253966019024
-314.6787198312717,-159.8580877191376
-316.4564057468472,-164.71302567496477
-314.212295977476,-163.89162719340237
-311.0004326534584,-165.17343135879048
-360.58742646875737,-192.77446366781516
-363.35909471285777,-193.2671360902976
-254.4840242088243,-136.24775120408867
-361.3575245374555,-196.47115107372025
-310.2533714679681,-165.45980144421634
-253.4207140309882,-137.05786334676566
-365.1451419125004,-217.36565372299813
-365.49136852709785,-218.87341079627552
-362.57724391959374,-217.2210755580756
-368.9535688739483,-212.59765582746152
-284.4295977193777,-165.63693193572914
-312.3750350508722,-175.25108387253738
-368.89115359153783,-210.59566908099953
-244.45377984640822,-138.2304162057988
-246.4064223734372,-137.91744710488734
-313.7779468383936,-176.21937924937998
-370.6688699456954,-207.2836122210303
-367.4540795965077,-205.75380365969463
-368.27140306773276,-200.53825839487
-248.98919763668206,-135.9467369380224
-292.32225331428526,-159.52034833518107
-247.86262462611273,-136.1885255765236
-247.62666613643992,-136.01595098954408
-280.1155998578733,-156.50974172057113
-282.97051762538325,-164.9718432431638
-295.053043375201,-173.1641039004487
-283.5723238201591,-168.67875851452504
-329.05696703983506,-213.4903714480705
-184.25453659676484,-118.02166554694388
-328.7804879754019,-213.17055445137254
-282.88426244992183,-179.08127559653104
-361.61177069706054,-230.74506642265575
-359.52137824172195,-231.84691923100831
-188.00585033632512,-117.48905538140025
-281.6930439836633,-179.55846047858745
-189.48924946180648,-117.68022608204768
-185.14222778033272,-115.29458106045186
-355.8591465960514,-221.5427911121847
-316.72203426687423,-200.7997159220906
-180.77124953966475,-113.41364263995315
-358.62601837773764,-221.7787052673848
-272.9386081160127,-169.2107166327343
-182.52678928402804,-113.93256339383582
-175.186743029079,-108.63032640202324
-373.92012312012014,-230.40005651431497
-182.89661468926084,-113.38430265570413
-373.7219990467833,-230.75503353501898
-359.2479339427962,-220.96638848539465
-283.2383098063365,-174.02335291261844
-359.6343217352063,-220.24617567617088
-204.46728166558904,-125.17342844058314
-288.4246251478115,-174.61600549203317
-362.00713251085887,-219.4891436878257
-206.60321567761278,-122.96541726206964
-284.3740389911836,-168.49396259503376
-247.07147416919267,-151.60787000087737
-262.204953015225,-164.0006102286163
-283.34654892637366,-176.8079636301502
-281.8481309909012,-177.96741497823385
-355.739919226003,-227.80668065751976
-180.3104337382585,-116.97966220709739
-182.83316912827465,-118.6097208183472
-188.64249227061597,-122.38653069336063
-322.19542828608365,-209.36902531097198
-354.0265461810721,-230.25924249591606
-321.86057682038637,-209.29369303738594
-315.4973710960917,-217.54715987052202
-257.36420304092746,-172.30009706667312
-257.1183607699664,-173.96336602386154
-258.75569477205937,-175.06924989645256
-342.04011598906203,-230.9261871466161
-278.8167662687507,-188.57199229954657
-282.7640512303861,-190.1013733286083
-180.45399961541793,-119.95064050610209
-280.46644795627435,-186.49619682432186
-259.06238556968157,-169.8824616222824
-278.0931598509571,-183.84339236746501
-182.5369491163636,-119.22930619807893
-359.7304043226099,-230.3049566359117
-315.0155330111717,-204.06136548665495
-180.19928355313124,-116.1023805612807
-355.0724119242545,-235.80895261446992
-257.92949022126146,-172.99769784768716
-176.11808803622196,-120.26498386200004
-257.5515044101772,-175.77784068466386
-175.64252101663382,-119.62209730964422
-177.33264405384577,-121.86983780656324
-178.55100054840653,-121.99285486090459
-321.3012240750191,-219.95196435901482
-257.85035343390547,-176.42920227465808
-177.18602096198435,-122.45050386660424
-373.0215514036718,-256.7843844011609
-332.2271682509505,-230.7228070981582
-319.41259439493797,-222.221755285474
-320.2921533153194,-222.634170724165
-276.3643761900257,-199.77995419111826
-181.24332295956867,-129.07613742581
-336.0610504034869,-239.8489681515619
-334.19407858064375,-235.15607859546225
-332.9288749295127,-235.78620243153054
-332.8649950714403,-235.7341912924616
-332.7831618743529,-235.8193805806766
-276.47393487684786,-193.5834907409744
-274.6963900519988,-193.0373779038515
-280.34455173244305,-194.27822046001418
-273.7533732224047,-187.97972371426766
-278.6324303157376,-187.32101844675978
-259.48715735318007,-173.01816059504213
-258.53859664073184,-176.4620877813569
-325.2326799994723,-214.3741247343317
-279.67917405783754,-190.06704965737606
-257.4629030277709,-175.652548629036
-178.8779466313218,-122.37802572166383
-370.53766336006163,-256.65298716438315
-370.5266873151864,-257.68404889558013
-336.6000257119309,-236.2819574186387
-322.32447749859523,-232.11594847762265
-255.74173143381685,-181.8828541380612
-177.7522786155343,-127.98257086918528
-296.4213202033138,-229.46153040679695
-335.1169463159586,-259.6021812994187
-264.27352132694466,-202.69385457495926
-255.21717396227078,-193.44209908996558
-275.02173818138107,-210.2091646629777
-270.03378488456406,-200.29552742958714
-334.0840354050799,-246.1755584568271
-179.88556679476375,-132.49072970438226
-332.63369528786876,-246.33613515453064
-348.65110540806023,-256.25319395495495
-179.44017395478102,-132.23891331802747
-335.2901426768438,-246.40217231089085
-333.190928247425,-243.5018749129198
-330.7818960477649,-239.51297739333918
-331.7084193798666,-240.38749249332608
-334.5820973302816,-242.75533516643165
-333.1973442315657,-237.0903710393331
-337.2192613614835,-242.79649281287158
-362.32139730599965,-266.4357819251
-273.88461839425014,-201.87454818784718
-276.5366018762608,-203.36766208335462
-316.044260435807,-230.94136019661914
-273.6260536256482,-201.74656558531
-180.40413066200145,-133.42464882213656
-272.0187065121964,-201.283400434384
-324.015467752776,-245.86006019642912
-365.2160398434284,-277.7446725414045
-275.6392744974279,-211.44008298118194
-372.59402311084784,-279.8672970904944
-354.68471361250243,-266.34262674583596
-277.0992176359545,-213.5398674840221
-363.9811192804439,-276.5629662709841
-330.12353928983816,-266.20728406175664
-336.08332794114716,-269.86004043630385
-254.95840762699112,-208.19866829063028
-256.439342061489,-209.16815714484716
-328.8218923138389,-268.8711697906167
-256.31499228783787,-208.27454092810606
-326.64260727827013,-267.5204089580703
-329.25522723529247,-266.12173883177957
-332.9340552165403,-269.8975398470011
-257.4865880499318,-204.38820588099296
-280.41207181368566,-221.55822730152693
-333.5274612999324,-268.0586304273504
-330.81785254734774,-266.9797027524838
-333.4993082990045,-263.3834438833876
-325.1784411591921,-259.13141681784964
-330.5295995583608,-258.4054983005934
-344.0108268703537,-265.00679281254656
-331.83153362054065,-253.3581324700821
-254.76746191544873,-191.8355227866556
-233.56700140959978,-176.2985163567553
-178.30472028507876,-134.57648381881376
-256.08776147503875,-190.79419223333872
-236.90598345956425,-176.05508123054315
-366.3973861886489,-277.289841599147
-362.20036490045345,-275.13950377970406
-365.88753562168233,-275.9838881711842
-274.0916939276775,-206.34802592644718
-366.05102897080815,-275.7797934565345
-276.6212132205997,-211.20681821525264
-359.4319246545905,-276.80494420423236
-327.7341609954569,-248.67061050988892
-179.25161510667675,-137.14393320183802
-363.5713335977991,-275.95180523641994
-325.7829164032121,-249.4276176876897
-373.8305198686535,-287.47651021460194
-180.51731277282724,-138.92721648458686
-343.09270386696056,-267.8459825473852
-300.8203621347726,-234.47584338157196
-369.9013558389861,-288.5363828242631
-302.10482574040975,-234.00266423087476
-301.9171329552835,-234.527760233566
-175.99725251101052,-135.9247808552867
-293.6826114515816,-230.34487583847513
-374.04629260680207,-296.2272853729889
-247.20151175145034,-195.46610121791653
-295.2562601739762,-234.44071732932719
-361.07174743358587,-287.14396412001986
-373.9875653073531,-297.28651285390777
-372.04103232315146,-296.3739907742619
-245.3633607753479,-196.40205190139775
-374.1552031471528,-296.52459013405064
-369.78364906027815,-295.95310974423427
-368.12380186366545,-297.1925674438425
-175.5473838880171,-142.85397477523478
-337.26104104785907,-272.0551954608906
-326.68956624125593,-267.56930716920255
-329.25408454299225,-274.9795545488656
-355.6583879373662,-297.35683237686425
-353.09132727829376,-296.3832361064325
-332.19038226539476,-279.8938723553608
-353.39125742196893,-294.295458927309
-336.81972355951444,-278.04035669866533
-324.5422427249407,-269.2411897481968
-252.64423061008517,-208.00443208834665
-357.6780698277463,-293.7898676068863
-329.8555462237502,-269.5190083725938
-329.64622629402487,-268.28536299813373
-329.7648752167436,-268.5444281146725
-329.4758851237545,-267.60148719606366
-326.97986233104126,-265.6777423864733
-332.9135662152444,-269.0538244716458
-325.74848779912185,-263.15403796239275
-331.5162750388532,-267.2933594226101
-330.13258342835303,-267.4497531186536
-328.825200495904,-265.9507491025457
-331.1880422216529,-266.13889656527266
-340.0010295310565,-273.1267031188583
-336.3157384741843,-271.51282988605413
-225.98321499526588,-183.89832907837538
-338.1325023800181,-277.30990158081903
-256.38938527682967,-212.27511958746683
-254.94232316922356,-209.46355822322096
-326.87324725082425,-270.7426294549287
-355.6396318625643,-298.5872219396269
-357.00571753951516,-298.9133542413179
-354.720166595955,-297.01969402001254
-254.06545603368863,-212.14358962055235
-255.94263706066585,-212.43370629593474
-332.72860284450246,-280.65142617669676
-254.03208177000784,-213.5004897388832
-357.27884261979335,-299.92781131258846
-333.9795523748996,-282.049899503645
-332.2344488733316,-281.23298450246057
-313.95181787619475,-269.94573661821335
-325.4669335387028,-299.6234852983323
-240.70878819334294,-214.525866139762
-241.08864372650254,-213.65420361333753
-311.26055191019725,-272.1616225502797
-308.46746557953765,-271.1374729212706
-330.7203249477226,-284.00070671634546
-331.65413915857545,-283.43437011674723
-331.0102733842748,-283.27628753554956
-330.2637553008523,-289.9164053583331
-286.7325980142601,-256.1377788750567
-301.8795482017043,-268.9354547188615
-224.22829622213763,-203.42857397892732
-248.8032626416954,-247.17008537364595
-280.57341365260527,-277.3400464631837
-286.95329979577986,-279.80285848308125
-251.09973048354868,-245.33917668473896
-286.5480440558117,-276.8671085035953
-300.45694983233483,-291.0924722211284
-238.43618315821737,-231.5788568569128
-243.38451695123464,-233.2658501261664
-243.69308293462697,-232.853555270553
-240.8861159322857,-232.11108586092942
-242.66937542807344,-234.5353441148086
-239.24708580873883,-230.53795916228432
-242.30164866574117,-233.50399283651305
-231.23005589200042,-217.42100653141273
-227.11277030218506,-213.37214582318995
-292.86024521598426,-272.303289687636
-292.3135421383525,-271.945277544523
-291.37330924919235,-270.9267642943518
-322.84802442613477,-299.8046619904552
-288.151197343049,-269.35892454024076
-268.3904096630607,-252.98258252399208
-232.75888075664247,-222.1955617040904
-266.8846851959862,-253.45449646769464
-243.0574924392887,-231.02167007992352
-245.60343423175877,-237.2592999961938
-254.04886146519607,-243.8979129468954
-307.36666960198517,-298.4922133287523
-293.34197506422504,-286.46808978575814
-305.712765727263,-296.91726454779047
-225.5256907476336,-219.10119349538533
-230.59457449823043,-225.13973469776133
-300.4931448844169,-298.85745472474747
-300.43005541677206,-298.08308045795127
-292.06380969559865,-290.4947793902274
-244.94299791412737,-264.00867996727203
-259.37672141312805,-279.39422191984653
-245.6721672596812,-266.3551669150959
-246.79429481448378,-260.40149918660865
-245.62149580873432,-258.1906756155389
-198.24446263766438,-209.51428167245356
-254.34088433871452,-273.26465811114167
-243.78285389898397,-262.21857337338827
-239.43249286446817,-257.32000416253845
